Test set range,RMSE,R2-score,MAPE,Anderson_Darling_dist,CVM_dist,DTS_dist,Kolmogorov_Smirnov_dist,Kuiper_dist,Wasserstein_dist
0 : 70,13.631280693848696,0.8828101951103469,2.3952314630150795,34.08280632771853,665.2245220282476,4.803515600572225,0.6745160907255533,0.6865692910580964,77.61118631991077
70 : 140,20.5919968549108,0.7126424598917953,3.208271786570549,47.26188359434354,839.845042156496,12.059798934960924,0.9124094525590408,0.9124094525590408,151.29929585788517
140 : 210,15.58427456275912,-0.10758000499846898,1.9096612930297852,52.3140835046502,883.8427858923949,18.67618531078735,0.9945968412302143,0.9945968412302143,214.43001092833563
210 : 280,13.764590203905284,0.8908843694438349,2.2338777780532837,43.432491521692704,803.6858805367361,8.79576292856946,0.8628428927680505,0.8628428927680505,120.51215509337702
280 : 350,17.0515656141182,0.8401558495982793,2.356870658695698,50.28011752411427,866.0523453271417,17.68276947403818,0.97173732335823,0.97173732335823,195.0664349657237
350 : 420,10.234940421523172,0.40123243391397045,1.4875239692628384,51.070182292706825,875.069825436392,15.280459846235447,0.9866999168744379,0.9866999168744379,186.86787016382792
420 : 490,51.208987019492,0.4657682723971398,5.421893671154976,52.07151133788077,881.3180501127958,27.481218635123493,0.9921030756441797,0.9921030756441797,254.7307285273812
490 : 560,87.26649367293697,-13.181631959749234,11.969944834709167,52.438495325166095,884.7039306495495,36.42253816339379,0.999999999999956,0.999999999999956,354.3435851470784
