Train GT,Train preds,diff
180.63295,187.66597,7.03302
181.71887,187.52531,5.8064423
187.52211,187.04013,0.48197937
188.38391,187.3074,1.0765076
183.36272,187.83061,4.4678955
181.54453,187.62543,6.080902
176.27925,187.01218,10.732925
170.85957,185.59036,14.730789
168.11986,183.38605,15.26619
167.90065,180.91702,13.016373
174.92435,178.72679,3.8024445
171.60677,177.97496,6.3681946
168.75246,177.24081,8.488358
169.26056,176.28558,7.0250244
173.44487,175.51189,2.0670166
169.32532,175.50504,6.179718
169.47475,175.10489,5.630142
170.30667,174.72958,4.4229126
182.21701,174.527,7.6900177
184.15474,176.12042,8.034317
187.89574,178.1973,9.698441
196.7525,180.68913,16.06337
193.49472,184.2124,9.282318
194.27182,186.97412,7.297699
194.12236,189.25423,4.8681335
201.41505,190.98465,10.430405
203.23322,193.35254,9.880676
204.82227,195.7499,9.072372
202.32164,198.03122,4.2904205
207.41257,199.53593,7.8766327
204.0651,201.35197,2.7131195
203.71143,202.41281,1.2986145
200.3291,203.05583,2.7267303
202.65042,202.93756,0.2871399
201.36522,202.96814,1.6029205
204.48354,202.80565,1.677887
206.72514,203.09589,3.6292572
217.73389,203.79115,13.942734
219.42752,206.17517,13.25235
212.78242,208.90366,3.878769
212.18967,210.33311,1.8565521
209.23074,211.10162,1.8708801
208.18964,211.05524,2.8656006
198.70518,210.60628,11.901093
196.66284,208.63916,11.976318
196.34901,206.267,9.917984
196.63795,204.07512,7.4371643
196.41379,202.3229,5.9091187
196.65288,200.95322,4.3003387
203.63672,199.9679,3.6688232
200.73758,200.31688,0.42070007
192.77742,200.54112,7.7637024
186.36644,199.55325,13.186813
187.39757,197.44632,10.048752
184.95674,195.50145,10.544708
186.55075,193.51067,6.959915
184.8023,192.08247,7.2801666
184.31914,190.77756,6.45842
184.78238,189.67442,4.892044
187.08875,188.88176,1.7930145
189.91316,188.6502,1.2629547
190.77989,189.03365,1.7462463
189.96297,189.6671,0.29586792
185.27556,190.16885,4.8932953
185.21574,189.8718,4.6560516
190.59561,189.40315,1.1924591
189.01155,189.72845,0.7169037
186.52087,189.96173,3.440857
194.26683,189.7984,4.4684296
192.53334,190.70575,1.827591
195.91566,191.46709,4.448578
192.56322,192.61504,0.051818848
190.05762,193.17238,3.1147614
192.5383,193.12675,0.5884552
191.4773,193.27597,1.7986755
194.76996,193.26552,1.5044403
194.6205,193.71318,0.9073181
193.34529,194.1783,0.8330078
192.86212,194.40053,1.5384064
200.31418,194.45216,5.862015
199.22824,195.55417,3.6740723
201.67407,196.58072,5.0933533
201.35526,197.8318,3.5234528
200.4088,198.88841,1.5203857
202.29675,199.58662,2.7101288
208.1249,200.35176,7.7731323
208.88205,201.87416,7.007889
210.80981,203.46631,7.343506
209.94308,205.14253,4.8005524
210.80486,206.43918,4.365677
209.43996,207.55566,1.8842926
208.31917,208.2152,0.10397339
211.48729,208.46312,3.02417
207.84593,209.02426,1.1783295
203.65166,209.00208,5.350418
200.99663,208.19815,7.201523
203.18344,206.89,3.7065582
200.77246,205.96417,5.1917114
198.755,204.90613,6.151123
192.83719,203.69858,10.861389
194.3266,201.7539,7.427307
194.72015,200.15753,5.437378
193.953,198.94731,4.9943085
192.03024,197.93826,5.90802
190.486,196.87909,6.393097
193.33533,195.76144,2.426117
192.57819,195.23814,2.659958
187.0539,194.8412,7.7873077
182.92935,193.74483,10.815475
186.99408,192.04285,5.048767
186.22697,191.04051,4.8135376
188.26932,190.24437,1.9750519
189.78862,189.96504,0.17642212
187.76619,190.10184,2.3356476
186.40132,190.04716,3.6458435
183.56195,189.76936,6.2074127
184.0252,189.05252,5.027313
189.77368,188.39935,1.3743286
193.1361,188.70009,4.4360046
192.17967,189.6978,2.4818726
190.9642,190.6135,0.350708
187.94554,191.2104,3.264862
188.43867,191.17583,2.737152
186.01775,191.04175,5.024002
186.1672,190.51665,4.3494415
185.93307,189.99356,4.060486
189.76373,189.50587,0.25785828
188.76746,189.674,0.9065399
189.66408,189.83821,0.1741333
188.55823,190.1362,1.5779724
188.59311,190.25722,1.6641083
191.46237,190.32332,1.1390533
189.36021,190.78242,1.4222107
188.5383,190.95311,2.4148102
188.21951,190.91597,2.696457
191.32784,190.77214,0.5556946
195.21828,191.07571,4.142563
202.52588,192.01883,10.50705
201.2357,194.08444,7.1512604
204.17471,195.9446,8.230118
206.57072,197.9397,8.631027
201.15102,200.00008,1.15094
197.75876,200.92717,3.1684113
202.66534,200.8914,1.773941
201.1361,201.2984,0.16230774
201.2357,201.48123,0.24552917
202.67531,201.6066,1.0687103
200.70769,201.90541,1.1977234
201.03647,201.90031,0.8638458
200.1996,201.8722,1.6725922
199.97047,201.70343,1.7329559
201.2656,201.48898,0.22338867
207.07382,201.48761,5.586212
205.1361,202.4195,2.7165985
209.46487,203.16211,6.302765
213.699,204.42964,9.269363
212.52838,206.26877,6.259613
212.45367,207.80362,4.650055
212.92192,209.01842,3.9035034
212.85216,210.00673,2.8454285
210.08755,210.74596,0.6584015
209.5346,210.86148,1.3268738
208.87209,210.69379,1.821701
212.23448,210.34952,1.884964
228.97675,210.51743,18.45932
239.49231,213.3657,26.126602
235.77127,218.14035,17.63092
242.39145,222.21104,20.180405
241.64427,226.55098,15.093292
236.71274,230.1161,6.596634
237.39519,232.10562,5.289566
237.30553,233.39883,3.9066925
232.87712,234.20393,1.3268127
234.07764,234.00546,0.07217407
235.01909,233.72879,1.2902985
237.58446,233.58742,3.9970398
235.40265,233.91197,1.4906769
236.61311,233.97336,2.6397552
235.43253,234.16057,1.2719574
235.89082,234.15451,1.7363129
239.61685,234.17183,5.4450226
243.73642,234.77835,8.958069
245.04651,236.10861,8.937897
247.0241,237.65726,9.366837
248.46368,239.35738,9.106308
246.60065,241.05946,5.5411835
253.8734,242.18616,11.687241
253.05647,244.13216,8.924316
251.55708,245.83946,5.717621
241.46991,246.98267,5.5127563
243.83604,246.13216,2.296112
241.4201,245.20918,3.7890778
241.4998,243.95787,2.4580688
239.5023,242.83298,3.3306732
241.51973,241.60199,0.08226013
242.5907,240.87589,1.7148132
243.44254,240.58372,2.8588104
240.41884,240.61977,0.20092773
241.1511,240.27518,0.8759155
241.06143,240.00896,1.052475
239.99048,239.78061,0.20986938
238.60065,239.43225,0.831604
240.15982,238.88719,1.2726288
239.25322,238.62213,0.63108826
230.53587,238.32869,7.792816
233.43999,236.69566,3.2556763
230.5857,235.41908,4.8333893
227.24821,233.95334,6.705124
226.93936,232.1645,5.2251434
227.91074,230.53088,2.6201477
233.14113,229.35571,3.7854156
230.41634,229.33615,1.0801849
229.38022,229.2316,0.1486206
232.92194,229.00261,3.9193268
240.72769,229.33308,11.394608
242.68535,230.99487,11.690475
240.88708,233.09135,7.7957306
241.8435,234.7327,7.1108093
243.81612,236.14384,7.6722717
248.92694,237.55281,11.37413
251.55708,239.53716,12.019928
251.19844,241.78215,9.41629
247.7115,243.69658,4.014923
243.00417,244.64606,1.6418915
243.96056,244.38684,0.4262848
239.52222,243.94035,4.4181366
238.63054,242.75603,4.1254883
248.6032,241.40976,7.1934357
243.13367,241.81749,1.3161774
246.9942,241.77512,5.2190857
245.31549,242.29747,3.0180206
246.23703,242.60872,3.6283112
249.81363,242.97545,6.8381805
239.97551,243.86559,3.8900757
239.85097,243.17493,3.3239594
232.70773,242.14586,9.438126
234.8597,239.98962,5.1299286
234.12741,238.2069,4.079483
234.63553,236.67247,2.0369415
230.0826,235.56108,5.478485
228.28932,234.0425,5.753174
228.69281,232.39613,3.7033234
232.09505,231.03883,1.0562134
229.87338,230.52205,0.6486664
234.09256,229.98755,4.105011
235.16852,230.23682,4.9317017
237.04152,230.83495,6.2065735
237.03651,231.75885,5.277664
234.4313,232.63515,1.7961578
231.59692,232.95168,1.3547516
223.54707,232.60597,9.058899
223.88582,230.83615,6.9503326
223.27809,228.99258,5.714493
218.52092,227.28806,8.767136
219.65169,225.15909,5.5074005
227.9207,223.45372,4.46698
226.96928,223.42717,3.5421143
226.51099,223.7373,2.7736816
225.63426,224.08516,1.5491028
226.52591,224.26341,2.262497
220.6878,224.5056,3.8177948
223.16351,223.80397,0.64045715
222.2619,223.34734,1.085434
219.60188,222.85657,3.2546844
222.77997,222.03159,0.74838257
221.80862,221.7472,0.061431885
227.42256,221.49437,5.928192
230.15732,222.18991,7.967407
230.0527,223.46323,6.5894775
231.63177,224.70886,6.9229126
230.94435,226.01357,4.930786
230.07759,227.01025,3.067337
229.59941,227.62125,1.9781647
228.22456,227.93556,0.28900146
228.40887,227.88254,0.52633667
235.4176,227.75285,7.664749
234.63054,228.71365,5.9168854
