dist,rmse
305.23303388368663,20.318342759443606
315.4300039694967,33.476938992923735
551.6752084682507,30.70780617939944
428.53041816987013,42.468880783003186
347.96417845413566,55.69550263416136
894.8804862235228,130.20126397475948
1211.1244901297673,209.9262519314819
1005.4865164969633,130.0143922321679
1050.1695047782096,152.97393058132488
1018.6134842703966,143.7470719810494
1156.9194950125825,182.0529091191624
