dist,rmse
305.23303388368663,21.579144674043068
315.4300039694967,33.1056436665733
551.6752084682507,27.552680586823694
428.53041816987013,42.705321762468174
347.96417845413566,55.03482784011071
894.8804862235228,124.26952185672882
1211.1244901297673,200.86032732660274
1005.4865164969633,112.70815811754711
1050.1695047782096,140.79953058337944
1018.6134842703966,128.3437538044801
1156.9194950125825,168.99386314671312
