Train GT,Train preds,diff
339.1,334.72195,4.3780518
339.05002,335.4923,3.5577087
338.2,337.05185,1.1481628
331.65002,338.04794,6.3979187
327.55,335.9718,8.421814
325.2,332.04648,6.846466
322.75,328.0536,5.303589
332.85,324.6016,8.248413
323.9,326.53476,2.6347656
336.00003,326.2026,9.797424
328.85,330.00723,1.1572266
338.69998,331.0742,7.6257935
337.75,334.6931,3.0568848
332.15002,337.4653,5.315277
337.90002,336.6965,1.2035217
340.30002,337.1741,3.1259155
336.8,338.7899,1.9898987
330.1,338.79938,8.699371
329.75,335.60556,5.8555603
329.84998,332.32678,2.4768066
322.0,330.25592,8.25592
324.0,326.3646,2.3645935
323.5,324.09625,0.59625244
317.05,323.05826,6.0082703
322.30002,320.4203,1.8797302
321.45,320.2825,1.167511
323.65,320.7611,2.8888855
324.34998,322.19247,2.1575012
312.5,323.7395,11.239502
307.35,320.235,12.884979
313.00003,314.40945,1.4094238
308.3,312.03397,3.7339783
307.40002,309.89993,2.4999084
308.3,308.3545,0.054504395
310.50003,307.95374,2.5462952
317.95,308.96625,8.983765
315.0,312.9878,2.012207
311.75003,315.49442,3.7443848
316.05002,315.38074,0.669281
315.40002,316.04553,0.6455078
309.4,316.43066,7.03067
310.1,314.2793,4.179291
307.2,312.31033,5.110321
307.75,309.9912,2.241211
304.15,308.60553,4.455536
297.55002,306.69406,9.144043
298.7,302.89508,4.1950684
296.55,300.30423,3.754242
294.75,298.25595,3.505951
295.15,296.51245,1.3624573
282.1,295.6885,13.588501
297.8,290.80255,6.9974365
299.05,292.06036,6.989624
302.35,295.30502,7.044983
300.0,299.42554,0.5744629
302.25,301.5673,0.68270874
302.55,303.16095,0.6109619
300.85,304.07098,3.2209778
294.55002,303.7513,9.201294
287.2,300.76953,13.569519
297.30002,295.2981,2.0019226
301.5,294.5777,6.9223022
304.25,297.14954,7.100464
304.05,301.01102,3.038971
308.75,303.93637,4.813629
307.30002,307.31863,0.018615723
305.95,309.0624,3.1123962
311.7,309.08963,2.610382
309.2,310.6453,1.445282
314.95,311.12946,3.8205566
310.35,313.24017,2.8901672
311.65002,313.32758,1.6775513
310.9,313.1832,2.2832031
308.85,312.67783,3.8278198
306.0,311.43304,5.4330444
304.85,309.30478,4.454773
303.6,307.21423,3.6142273
305.05,305.4212,0.37121582
310.2,304.92728,5.2727356
318.69998,307.00046,11.699524
326.94998,312.4799,14.470093
324.1,320.4173,3.6827087
321.3,325.22867,3.9286804
316.75003,326.06842,9.31839
321.4,323.37247,1.9724731
315.75,322.13458,6.3845825
306.3,319.5865,13.286499
307.95,313.9419,5.9918823
319.55,309.93777,9.612213
324.15002,312.27948,11.870544
324.6,317.75543,6.844574
316.55002,322.61063,6.060608
314.65,322.4045,7.7545166
304.25,319.81595,15.5659485
308.55002,313.39407,4.844055
300.7,309.62323,8.923218
300.5,305.1411,4.6411133
307.45,302.02515,5.4248657
309.15002,303.08206,6.0679626
300.05002,305.8601,5.810089
297.5,304.9133,7.4132996
298.25,302.22482,3.974823
296.5,300.20004,3.7000427
296.2,298.4651,2.2650757
293.8,297.35983,3.559845
274.35,296.00443,21.654419
256.75,288.15552,31.405518
255.6,275.29266,19.692657
260.05002,265.1166,5.0665894
260.8,260.531,0.26898193
260.0,259.4183,0.58169556
262.3,259.6296,2.6703796
258.55,261.10513,2.5551453
248.65,261.36353,12.7135315
249.0,258.08798,9.087982
247.95001,255.04694,7.096924
249.15001,252.68999,3.539978
248.8,251.68314,2.883133
242.3,251.31012,9.010117
242.85,249.27745,6.4274445
247.8,247.66708,0.13291931
246.85,248.20033,1.3503265
249.75002,248.88998,0.8600311
257.85,250.3862,7.463806
252.1,254.25258,2.1525726
256.0,255.73611,0.2638855
254.70001,257.38342,2.6834106
261.05,258.06134,2.9886475
261.6,260.29172,1.3082886
260.75,262.3869,1.6369019
253.55002,263.48227,9.932251
255.1,261.5345,6.4344788
264.75,259.8185,4.931488
268.19998,261.7918,6.4081726
268.25,265.3527,2.8973083
279.25,268.3166,10.933411
279.0,273.97028,5.029724
275.6,278.46692,2.8669128
265.2,279.89825,14.698242
261.4,276.2279,14.827911
265.45,270.92407,5.47406
265.05002,268.1426,3.0925903
265.30002,266.83206,1.5320435
269.75,266.519,3.2309875
265.75,268.1562,2.406189
270.45,268.5289,1.9211121
265.30002,270.06076,4.760742
262.05,269.67075,7.620758
267.3,267.7802,0.4802246
260.35,267.79968,7.4496765
264.05002,266.0188,1.9687805
267.65,265.57104,2.078949
270.55002,266.8422,3.7078247
265.9,269.22354,3.3235474
267.1,269.61215,2.512146
271.90002,269.7161,2.1839294
271.2,271.29153,0.09152222
269.65,272.52423,2.874237
266.65,272.72473,6.0747375
269.8,271.5098,1.7098083
270.2,271.3156,1.1156006
269.65,271.58508,1.9350891
281.15,271.72495,9.425049
274.95,275.76556,0.81555176
273.5,277.47592,3.9759216
273.75,277.45612,3.7061157
271.1,276.95105,5.8510437
277.05002,275.49838,1.5516357
275.80002,276.27112,0.47109985
280.0,276.99493,3.005066
283.0,278.96246,4.0375366
290.3,281.71094,8.58905
301.4,286.4141,14.985901
309.5,294.24323,15.256775
309.0,303.4867,5.5133057
307.40002,309.74258,2.3425598
307.80002,312.04276,4.242737
305.45,312.16003,6.710022
310.25,310.42996,0.17996216
326.7,310.37646,16.323547
330.35,317.09906,13.250946
337.0,325.12006,11.879944
331.15,333.2982,2.1481934
332.44998,336.0967,3.6467285
330.40002,336.34772,5.947693
324.7,334.64682,9.946808
322.44998,330.5695,8.119507
317.90002,326.2405,8.340485
314.2,321.6433,7.4432983
311.9,317.25012,5.350128
317.80002,313.70175,4.0982666
312.45,314.013,1.5629883
300.55,313.5549,13.004913
313.4,308.65707,4.74292
316.05002,308.93564,7.11438
316.9,311.85443,5.0455627
307.35,315.04236,7.6923523
308.6,313.5824,4.9823914
317.40002,311.60123,5.7987976
318.65002,313.4502,5.199829
319.05002,316.39114,2.6588745
317.1,318.82312,1.723114
322.1,319.44202,2.6579895
321.05002,321.11444,0.06442261
328.0,322.07718,5.922821
327.0,325.10886,1.8911438
326.8,327.30408,0.50408936
330.30002,328.2942,2.0058289
333.75,329.80966,3.9403381
330.05,332.236,2.1860046
325.2,332.58713,7.3871155
328.69998,330.16486,1.4648743
345.2,328.9865,16.213501
342.9,335.07773,7.8222656
353.5,340.56516,12.934845
348.85,348.01288,0.8371277
355.55,351.45535,4.094635
351.65,354.72403,3.0740356
367.35,355.0378,12.312195
361.9,360.2411,1.658905
360.5,363.00793,2.5079346
357.35,363.19662,5.8466187
349.5,361.04633,11.546326
344.6,355.7272,11.127197
339.6,349.3237,9.723694
329.4,343.0015,13.601501
331.05002,335.19696,4.146942
324.75,330.4936,5.7435913
326.6,326.2875,0.3125
320.1,324.64865,4.548645
321.8,322.1291,0.32910156
316.2,321.0246,4.824585
322.30002,318.76562,3.5343933
325.95,319.37335,6.57666
311.7,322.20547,10.505463
316.65002,319.35825,2.7082214
313.7,317.5893,3.8892822
307.55,315.68442,8.13443
304.0,312.14224,8.142242
296.2,308.0566,11.856598
309.65,302.42813,7.221863
307.0,303.3172,3.6828003
311.80002,305.0858,6.7142334
321.75003,308.47485,13.275177
322.90002,315.0906,7.8094177
311.1,320.91623,9.816223
316.05002,319.7838,3.7337952
322.1,318.55615,3.5438538
320.45,319.93478,0.5152283
320.25,320.99908,0.7490845
322.90002,321.4668,1.4332275
321.35,322.54428,1.1942749
314.55,322.80148,8.251495
317.30002,320.05893,2.7589111
314.6,318.33698,3.736969
310.30002,316.52777,6.2277527
307.50003,313.73886,6.2388306
293.4,310.6102,17.210205
280.05,303.33002,23.28003
297.9,292.68076,5.2192383
294.05,291.09552,2.9544678
288.6,291.58017,2.9801636
296.9,290.804,6.0960083
291.75,293.0532,1.3031921
293.65002,293.66565,0.015625
291.80002,294.33316,2.533142
280.80002,294.11694,13.316925
273.6,289.75214,16.15213
270.25,283.1387,12.888702
280.6,276.97552,3.6244812
277.0,276.57785,0.42214966
281.65,276.87573,4.7742615
275.2,279.07748,3.877472
273.5,278.9368,5.436798
279.65002,277.62195,2.0280762
285.0,278.5239,6.4761047
286.05002,281.68527,4.364746
299.65,284.90652,14.743469
300.75,292.07254,8.67746
299.45,298.46616,0.9838562
303.85,301.8919,1.9580994
318.45,304.69803,13.751984
318.19998,311.73428,6.4656982
318.75,317.4711,1.2789001
316.75003,320.82037,4.070343
317.7,321.20956,3.509552
320.50003,320.66324,0.16320801
331.19998,320.93564,10.264343
324.2,325.43854,1.2385254
325.0,326.95886,1.9588623
324.24997,327.17764,2.9276733
325.45,326.5016,1.0515747
311.75003,326.17535,14.4253235
317.25,320.80374,3.5537415
322.65,317.7898,4.860199
321.5,318.69263,2.807373
315.55002,320.19852,4.6484985
307.80002,319.14267,11.342651
304.44998,314.71573,10.265747
312.05,309.55307,2.4969177
300.25,308.8515,8.601501
298.5,305.49844,6.9984436
309.15002,301.9524,7.197632
314.80002,303.58408,11.215942
315.0,308.54886,6.4511414
315.40002,313.0586,2.3414307
301.94998,316.01236,14.062378
303.4,312.23822,8.838226
304.2,308.1326,3.9325867
302.45,305.6009,3.150879
295.1,303.82254,8.722534
288.30002,300.24814,11.94812
283.75,294.9627,11.2127075
278.7,289.42932,10.729309
277.75,284.03375,6.2837524
287.7,280.29022,7.40979
289.45,281.89032,7.5596924
296.0,285.36163,10.638367
291.95,290.8102,1.139801
299.55002,293.61838,5.9316406
288.8,297.46317,8.6631775
291.95,296.25928,4.309265
283.45,294.99542,11.54541
295.3,290.98093,4.3190613
277.7,291.73178,14.031769
280.75,287.35934,6.6093445
291.75,284.09006,7.6599426
296.15002,286.1342,10.015839
302.85,290.81226,12.03775
294.55002,297.35086,2.8008423
301.15002,299.17065,1.9793701
295.85,301.28632,5.43631
293.6,300.6626,7.0625916
291.65,298.49435,6.8443604
290.1,295.8087,5.708679
300.05002,293.29367,6.7563477
305.5,295.31744,10.182556
314.44998,300.1503,14.299683
321.1,307.7082,13.391815
316.05002,316.13214,0.0821228
323.65,319.82996,3.8200378
329.84998,323.43515,6.4148254
336.09998,327.94147,8.158508
330.1,333.42545,3.3254395
337.4,334.72266,2.6773376
337.1,336.8075,0.292511
337.2,338.12585,0.9258423
334.0,338.62042,4.6204224
321.1,337.2994,16.199402
344.5,330.7922,13.707794
343.25,333.91266,9.337341
345.25,338.74124,6.5087585
336.35,343.22195,6.8719482
322.90002,342.3906,19.49057
326.25,334.7677,8.5177
337.30002,328.8966,8.403412
341.8,330.02292,11.777069
346.4,334.97153,11.428467
343.30002,341.33524,1.9647827
335.65,344.64072,8.990723
317.6,342.60367,25.003662
318.45,332.45895,14.008942
298.75,323.63467,24.884674
313.00003,311.21,1.7900391
308.95,307.43906,1.5109558
307.05,306.41464,0.63534546
293.9,306.1621,12.2621155
287.8,301.55667,13.756683
299.35,295.1561,4.1939087
299.1,294.66583,4.4341736
300.3,296.21326,4.086731
285.0,298.48453,13.484528
297.2,294.68286,2.5171509
296.2,294.78937,1.4106445
313.75,295.6894,18.060608
338.35,303.17194,35.17807
335.1,319.95016,15.149841
328.59998,332.7617,4.1617126
325.75,336.81546,11.06546
335.75,334.93704,0.81295776
337.30002,335.33008,1.9699402
337.6,336.76007,0.8399353
354.3,338.0075,16.29248
344.19998,345.21332,1.0133362
335.15,347.76288,12.6128845
330.30002,344.0854,13.78537
336.00003,337.6311,1.631073
334.75003,334.75354,0.0035095215
325.30002,333.6833,8.38327
318.65002,330.0202,11.370178
322.6,324.34006,1.7400513
324.3,321.61896,2.6810303
328.35,321.60504,6.7449646
323.25,324.18384,0.9338379
332.1,324.82397,7.2760315
334.15002,328.07498,6.0750427
332.90002,331.85132,1.048706
334.55002,333.93756,0.6124573
333.1,335.2786,2.1785889
339.1,335.237,3.8630066
348.65,337.02002,11.629974
356.75,342.49088,14.259125
352.94998,350.41367,2.536316
352.15002,354.67773,2.52771
347.85,355.60693,7.7569275
349.65002,353.17914,3.5291138
343.50003,351.06186,7.5618286
339.4,347.37817,7.97818
341.19998,342.891,1.6910095
360.0,340.48944,19.51056
367.1,347.12283,19.977173
367.19998,357.40875,9.791229
365.3,365.2278,0.07217407
359.6,368.39792,8.797913
355.6,366.34064,10.740631
