Train GT,Train preds,diff
2888.4504,3037.3928,148.94238
2849.3506,3041.1921,191.84155
2884.949,3040.4734,155.52441
2860.5996,3041.8352,181.2356
2833.749,3041.1072,207.35815
2842.0996,3036.9934,194.8938
2905.901,3032.8867,126.98584
2872.0994,3035.7544,163.65503
2898.95,3037.3196,138.36963
2897.3494,3041.2515,143.9021
2883.3013,3045.3816,162.08032
2863.7512,3047.7366,183.98535
2821.4006,3047.1455,225.74487
2829.2002,3041.1118,211.91162
2816.7004,3034.4968,217.79639
2910.0503,3026.9736,116.92334
2959.101,3029.5767,70.475586
2899.8508,3040.606,140.75513
2849.0503,3047.6702,198.61987
2783.8494,3047.5283,263.67896
2770.2502,3037.939,267.68872
2763.4507,3024.3684,260.91772
2732.9,3009.8945,276.99463
2748.4497,2993.4678,245.01807
2738.0493,2979.8354,241.78613
2745.3005,2967.6975,222.39697
2742.0,2958.3728,216.3728
2761.2495,2950.8972,189.6477
2740.7493,2947.0955,206.34619
2728.0012,2943.055,215.05371
2695.299,2938.2507,242.95166
2679.851,2930.3967,250.54565
2690.1995,2920.7625,230.56299
2680.4492,2912.5823,232.13306
2704.3494,2904.8323,200.48291
2701.6992,2900.6665,198.96729
2775.3499,2898.0398,122.68994
2742.3003,2903.9978,161.69751
2737.9998,2909.0974,171.09766
2715.6008,2913.1592,197.55835
2740.8508,2914.0742,173.22339
2860.699,2916.2893,55.590332
2801.95,2930.9216,128.97168
2803.5505,2942.3718,138.82129
2808.7993,2951.9019,143.10254
2819.8496,2960.0798,140.23022
2800.6,2967.8582,167.25806
2872.0498,2972.53,100.480225
3010.1,2982.8403,27.259766
3260.9507,3008.1284,252.82227
3279.9497,3062.047,217.90259
3219.151,3122.6948,96.456055
3108.0505,3173.4265,65.37598
3104.651,3203.3247,98.67383
3170.7007,3221.352,50.651367
3117.451,3238.9563,121.50537
3171.4004,3248.2666,76.86621
3214.9497,3258.9153,43.965576
3097.0498,3273.0154,175.96558
3049.8005,3274.422,224.62158
3021.349,3266.1687,244.81958
3057.801,3251.917,194.11597
3059.6995,3240.4978,180.79834
3130.7,3231.431,100.73096
3246.5503,3231.705,14.845215
3160.3997,3247.4983,87.09863
3128.6006,3258.4944,129.8938
3132.9011,3263.691,130.7898
3132.9507,3266.4666,133.51587
3138.7998,3267.7976,128.9978
3116.4011,3268.9182,152.51709
3174.701,3267.4902,92.78931
3144.85,3271.3677,126.51758
3194.551,3273.5474,78.99634
3193.499,3280.1743,86.67529
3187.65,3287.4846,99.83472
3225.1492,3293.745,68.59595
3222.851,3302.8074,79.9563
3243.2,3311.5454,68.34546
3187.8508,3321.3784,133.52759
3130.3005,3324.674,194.37354
3110.5994,3319.1938,208.59448
3106.4998,3308.8455,202.3457
3066.3997,3297.1733,230.77368
3101.7996,3282.002,180.2024
3204.15,3270.9373,66.78735
3219.3992,3273.2424,53.84326
3541.3496,3281.9004,259.44922
3874.8992,3325.9202,548.979
3856.451,3413.073,443.37793
3867.7993,3505.366,362.43335
3704.851,3591.6252,113.22583
3859.2007,3648.6343,210.5664
3860.8013,3704.2317,156.56958
3782.15,3751.8594,30.290527
3855.5503,3782.4053,73.14502
3809.0007,3810.4453,1.4445801
3716.0505,3828.6238,112.57324
3534.9993,3830.936,295.93677
3557.001,3807.5042,250.50317
3406.2996,3779.015,372.71533
3438.55,3735.1536,296.60352
3562.5498,3693.8835,131.33374
3598.1506,3670.9219,72.77124
3584.4497,3661.2002,76.75049
3552.651,3656.6821,104.03125
3498.5002,3651.7622,153.26196
3508.3,3641.8276,133.52759
3512.5508,3632.2146,119.66382
3453.1494,3624.1501,171.00073
3393.45,3611.454,218.00415
3295.7004,3592.356,296.65552
3222.6003,3562.8147,340.21436
3383.149,3524.9963,141.84741
3228.251,3505.0847,276.83374
3127.0994,3477.6453,350.5459
2976.2512,3440.704,464.45288
2965.5508,3388.776,423.2251
2890.2,3336.1006,445.90063
2807.5508,3281.0894,473.53857
2947.949,3223.1157,275.16675
2944.7004,3185.4463,240.74585
2821.701,3159.2483,337.54736
2819.3508,3128.3523,309.00146
2775.0,3099.6978,324.69775
2744.7,3070.639,325.93896
2729.2,3041.885,312.68506
2660.8499,3015.1123,354.26245
2528.651,2985.259,456.60815
2402.9487,2944.3743,541.42554
2441.401,2891.4153,450.0144
2368.4995,2843.946,475.44653
2204.199,2796.271,592.072
2143.4497,2737.6355,594.1858
2222.2996,2675.8438,453.5442
2251.051,2627.994,376.94287
2304.1992,2593.6936,289.4944
2343.9492,2574.3066,230.35742
2418.151,2567.2188,149.06787
2493.5513,2573.6257,80.07446
2479.2998,2592.4146,113.114746
2454.5508,2612.5862,158.0354
2374.8,2628.949,254.14893
2375.701,2634.051,258.3501
2420.9998,2634.4458,213.44604
2411.9495,2637.3137,225.36426
2416.3494,2639.6213,223.27197
2440.4006,2641.976,201.57544
2423.3499,2646.5178,223.16797
2438.8994,2649.596,210.69653
2463.549,2653.4402,189.89111
2476.051,2659.533,183.48193
2511.101,2667.0251,155.92407
2532.8994,2677.8132,144.91382
2513.2998,2690.774,177.47412
2517.9502,2701.082,183.13184
2519.2507,2709.7588,190.50806
2510.8008,2716.8562,206.05542
2502.9492,2721.6013,218.6521
2609.0493,2724.0483,114.99902
2615.901,2736.0989,120.198
2605.55,2750.854,145.30396
2608.5503,2764.1128,155.5625
2628.6511,2775.7117,147.06055
2794.1008,2787.32,6.7807617
2831.399,2814.4238,16.975098
2940.6008,2847.8232,92.77759
2923.2993,2891.3467,31.952637
2940.7996,2931.9524,8.847168
3231.601,2968.8843,262.7168
3250.2502,3030.0874,220.16284
3240.5994,3094.8086,145.79077
3286.5508,3153.0398,133.51099
3615.2512,3206.9941,408.25708
3446.099,3287.0757,159.02344
3444.2502,3349.5342,94.716064
3616.4995,3398.7837,217.71582
3606.5508,3454.8303,151.72046
3499.9,3505.1816,5.2817383
3550.6506,3536.406,14.244629
3517.0005,3561.9233,44.92285
3655.2493,3578.0403,77.208984
3628.8005,3602.9854,25.815186
3591.649,3625.044,33.39502
3640.3997,3639.7139,0.685791
3657.051,3654.8828,2.168213
3631.9497,3669.9077,37.958008
3660.8005,3680.3813,19.58081
3716.7007,3690.9517,25.749023
3797.2505,3706.012,91.238525
3841.8494,3729.366,112.4834
3866.9507,3757.9448,109.00586
3836.4495,3788.0417,48.407715
3856.6497,3812.098,44.551758
3967.2512,3833.2153,134.03589
3791.5503,3862.3591,70.80884
3871.2512,3872.2275,0.97631836
3916.6492,3882.434,34.215088
3878.701,3895.7517,17.050781
3857.5007,3904.568,47.067383
3850.051,3908.4666,58.415527
3812.8994,3909.1262,96.22681
3854.2002,3904.3174,50.117188
3819.1008,3902.31,83.20923
3800.4492,3897.6409,97.19165
3759.8506,3890.5977,130.74707
3799.2505,3879.1074,79.85693
3851.2,3871.4094,20.209473
3823.5005,3871.3645,47.864014
3873.549,3871.3362,2.2128906
3913.9492,3876.89,37.059326
3861.2505,3888.1956,26.945068
4054.3499,3894.9053,159.44458
4257.1,3919.8765,337.22363
4470.0,3970.1804,499.81958
4586.1997,4047.4202,538.77954
4436.551,4139.167,297.3838
4641.951,4210.463,431.48828
4567.6997,4288.443,279.25684
4565.95,4351.112,214.83838
4506.6504,4400.602,106.04834
4472.851,4432.3447,40.506348
4330.701,4449.476,118.7749
4436.451,4443.019,6.567871
4441.099,4439.307,1.7919922
4316.7495,4436.6523,119.90283
4284.201,4421.2373,137.03613
4192.1,4399.323,207.22314
4186.3003,4367.181,180.88086
4277.799,4334.122,56.323242
4222.601,4314.0713,91.470215
4212.799,4295.2354,82.43652
4253.05,4278.468,25.417969
4229.051,4268.829,39.77832
4150.1514,4260.4976,110.34619
4150.451,4245.442,94.99072
4110.9497,4229.8003,118.850586
4522.051,4211.411,310.63965
4534.0,4238.2334,295.7666
4489.1006,4280.0923,209.0083
4443.851,4319.367,124.48389
4301.2,4348.835,47.634766
4415.4995,4355.7456,59.753906
4383.3506,4365.406,17.944824
4292.45,4370.6616,78.211426
4315.7495,4363.874,48.12451
4286.0005,4355.76,69.75928
4482.1494,4344.456,137.69336
4461.999,4354.339,107.66016
4608.601,4368.6685,239.93262
4579.8994,4399.4814,180.41797
4539.851,4429.9707,109.88037
4546.8,4452.968,93.83203
4503.1514,4471.203,31.948242
4368.9995,4480.5254,111.52588
4378.2505,4470.7046,92.4541
4313.3003,4455.533,142.23291
4203.949,4432.4673,228.51807
4013.8503,4397.0703,383.21997
4123.901,4340.6,216.69922
4307.2007,4294.372,12.828613
4249.551,4276.383,26.832031
4363.401,4265.1763,98.22461
4267.5,4271.004,3.5039062
4309.451,4272.555,36.895996
4333.701,4277.4653,56.23584
4304.25,4285.5723,18.677734
4303.2,4290.892,12.308105
4309.2007,4294.5283,14.672363
4323.8496,4297.7246,26.125
4293.1997,4301.8857,8.686035
4339.8506,4302.64,37.21045
4331.0513,4307.099,23.952148
4325.45,4311.357,14.093262
4284.901,4314.558,29.657227
4289.4497,4312.638,23.188477
4246.3496,4309.4634,63.11377
4228.8496,4301.3823,72.532715
4239.5005,4290.4805,50.97998
4233.8003,4280.806,47.00586
4297.351,4271.9497,25.401367
4257.3506,4271.285,13.93457
4267.1006,4269.5405,2.4399414
4225.7007,4268.895,43.194336
4215.6006,4264.3228,48.722168
4284.0005,4257.755,26.245605
4235.55,4258.4497,22.899902
4187.0996,4256.502,69.40234
4193.8,4248.842,55.041992
4136.5,4240.607,104.10693
4073.5498,4226.7856,153.23584
4083.9004,4205.756,121.85547
4100.7505,4185.435,84.68457
4084.501,4169.344,84.84326
4085.0493,4155.01,69.96045
4080.1506,4143.2427,63.09204
4067.8992,4133.3745,65.47534
4008.5498,4124.1895,115.63965
3944.1501,4110.082,165.93188
3905.549,4088.9812,183.43213
3884.751,4063.5159,178.7649
3930.1492,4036.9797,106.83057
3855.5005,4017.898,162.39746
3845.6511,3995.8538,150.20264
3838.951,3974.5566,135.60571
3805.3005,3955.2856,149.9851
3737.7993,3935.4946,197.69531
3739.0996,3910.819,171.71948
3751.1003,3887.4014,136.30103
3708.849,3868.3455,159.49634
3661.699,3848.7554,187.0564
3683.7007,3826.477,142.77637
3415.2505,3808.1755,392.92505
3357.3503,3765.0945,407.74414
3276.8503,3712.0454,435.19507
3353.9504,3652.365,298.41455
3282.5007,3605.04,322.5393
3332.0505,3560.1643,228.11377
3371.6492,3527.1477,155.49854
3314.3496,3506.7302,192.38062
3360.4995,3487.8374,127.33789
3372.4011,3477.0896,104.68848
3437.9993,3472.0017,34.00244
3556.5493,3476.8367,79.71265
3514.6504,3497.453,17.19751
3451.0002,3517.4875,66.487305
3424.7998,3528.883,104.08325
3374.5999,3533.0725,158.47266
3304.5,3528.559,224.05908
3338.5498,3513.7544,175.20459
3347.1013,3500.167,153.06567
3285.0496,3489.1543,204.10474
3290.0996,3473.8838,183.78418
3238.3013,3459.5256,221.22437
3231.7998,3441.6143,209.81445
3245.2002,3423.8518,178.65161
3234.4004,3409.496,175.0957
3249.2004,3396.9893,147.78882
3250.2502,3388.2913,138.04102
3252.099,3382.2173,130.11816
3257.901,3378.2007,120.299805
3364.599,3376.1177,11.518555
3385.35,3386.239,0.888916
3621.1003,3401.9233,219.177
3643.0498,3442.9287,200.1211
3627.7012,3491.0764,136.62476
3643.3005,3535.517,107.78345
3688.2495,3575.3381,112.91138
3687.0508,3613.4023,73.64844
3664.3494,3646.036,18.313477
3673.35,3670.293,3.057129
3765.5508,3689.3157,76.23511
3765.9998,3713.5635,52.43628
3804.4993,3736.681,67.81836
3797.449,3760.853,36.595947
3760.3494,3781.748,21.398682
3784.2495,3795.014,10.764404
3806.7996,3806.27,0.529541
3835.9011,3817.519,18.38208
3850.9495,3830.3948,20.554688
3854.5005,3843.9016,10.598877
3904.601,3856.4463,48.154785
3880.649,3872.4497,8.199219
3862.3499,3885.2688,22.918945
3885.0513,3893.4963,8.445068
3854.2002,3901.3857,47.185547
3803.4,3904.7595,101.35962
3807.0999,3900.6174,93.51758
3952.1506,3894.3828,57.767822
4063.7004,3903.237,160.46338
4128.5493,3928.4185,200.13086
4141.9,3964.1138,177.78613
4224.0005,4001.5374,222.46313
4153.5015,4044.3916,109.10986
4070.3013,4076.7769,6.475586
3970.0007,4092.719,122.71826
3933.6506,4089.5818,155.93115
3890.5505,4075.2024,184.65186
3892.8013,4053.0234,160.22217
3845.7505,4030.3362,184.5857
3838.4497,4004.8142,166.3645
3893.099,3980.4224,87.32324
3948.9495,3965.024,16.074463
3906.651,3960.7683,54.11743
3834.4495,3956.9595,122.51001
3825.5503,3946.4932,120.94287
3832.5012,3933.9202,101.418945
3849.7012,3922.5764,72.875244
3813.4502,3914.7744,101.32422
3789.5996,3905.386,115.78638
3934.849,3894.13,40.71924
4075.85,3898.92,176.93018
4037.1995,3924.0706,113.12891
4004.15,3950.2805,53.869385
3979.751,3971.0527,8.698242
3998.4,3984.8835,13.516357
4094.6008,3996.3123,98.288574
4082.1013,4015.4934,66.60791
4053.449,4033.859,19.590088
4002.0503,4046.9307,44.88037
3941.5496,4050.9878,109.43823
4028.35,4044.5476,16.19751
4123.8516,4043.8667,79.98486
4237.55,4055.2056,182.34424
4176.25,4082.0044,94.245605
4165.7007,4105.271,60.429688
4193.0005,4123.882,69.11865
4155.251,4141.3965,13.854492
4123.6006,4152.1987,28.598145
4202.351,4155.776,46.575195
4164.951,4164.4194,0.5317383
4201.649,4169.614,32.035156
4102.7505,4176.964,74.21338
4123.0996,4173.569,50.46924
4076.9495,4168.798,91.84839
3950.9993,4158.7617,207.76245
3977.4504,4134.384,156.93335
3935.2512,4110.1743,174.9231
3814.001,4083.8933,269.89233
3868.6008,4047.0063,178.40552
3856.6497,4016.295,159.64526
3821.1008,3989.884,168.7832
3796.3496,3964.5867,168.23706
3905.301,3940.242,34.940918
3965.849,3930.7827,35.066406
3935.05,3934.5063,0.5437012
3903.75,3939.9536,36.203613
3921.6497,3942.5874,20.937744
3894.9502,3945.9138,50.963623
3830.5508,3946.2095,115.65869
3784.5,3938.516,154.01611
3791.8008,3923.808,132.00732
3783.701,3908.741,125.04004
3824.8506,3894.2314,69.38086
3810.1,3885.9639,75.86377
3802.7495,3879.4668,76.717285
3838.7002,3873.8518,35.15161
3886.2498,3873.1047,13.14502
3899.6008,3879.351,20.249756
3884.5996,3889.0728,4.4731445
3851.8005,3897.5747,45.77417
3824.7512,3901.2935,76.54224
3818.7012,3899.9033,81.20215
3833.8513,3895.9763,62.125
3834.3005,3892.9714,58.6709
3830.099,3890.6118,60.512695
3813.8994,3888.366,74.46655
3765.5508,3884.7415,119.190674
3782.8,3875.892,93.09204
3805.1494,3867.9482,62.79883
3827.749,3863.4705,35.721436
3796.8013,3863.2175,66.41626
3760.5503,3861.3923,100.84204
3752.0012,3855.5125,103.51123
3745.0503,3847.871,102.8208
3732.1013,3839.6199,107.518555
3759.9497,3830.6714,70.72168
3753.7507,3825.4487,71.698
3727.25,3821.543,94.29297
3697.8506,3815.923,118.07251
3707.1492,3807.289,100.13989
3711.0005,3799.4988,88.49829
3714.8496,3793.257,78.40747
3684.5493,3788.7485,104.19922
4342.7495,3782.273,560.47656
4062.849,3845.7173,217.13184
4203.55,3897.9434,305.60645
4467.9995,3957.2598,510.73975
4395.1504,4040.403,354.7473
4777.401,4115.1274,662.27344
4660.2505,4219.92,440.33057
4616.2495,4310.8745,305.375
5159.3506,4382.185,777.1655
5195.15,4496.283,698.8667
5482.7007,4616.3726,866.3281
5621.3,4757.5693,863.73047
6745.6,4905.8545,1839.7456
7420.2007,5165.363,2254.838
8152.699,5514.4385,2638.2607
8048.45,5946.3804,2102.0698
7878.4,6352.7935,1525.6064
7683.499,6685.376,998.12305
7008.05,6926.519,81.53076
6475.7505,7021.6064,545.85596
7123.349,6983.251,140.09814
7455.499,6967.938,487.56104
7564.5493,6997.602,566.94727
7625.951,7054.1714,571.7798
7401.299,7122.8594,278.43945
7255.8506,7162.4746,93.37598
7307.199,7169.137,138.06201
7252.2993,7167.189,85.11035
6789.549,7154.498,364.94922
6617.501,7084.7363,467.23535
6675.999,6980.939,304.93994
6774.25,6881.4326,107.18262
7366.549,6805.756,560.79297
7180.5493,6816.889,363.66016
6976.6006,6839.676,136.9248
7062.399,6843.3755,219.02344
7257.9995,6849.8184,408.18115
7279.599,6878.754,400.8452
7386.399,6915.6006,470.79834
7378.6494,6964.375,414.2744
7243.8496,7011.376,232.47363
7286.5996,7036.65,249.9497
7461.0005,7055.4644,405.53613
7459.6504,7089.2686,370.38184
7930.3496,7124.529,805.8208
7533.649,7211.864,321.78516
7153.949,7262.619,108.66992
7100.0,7250.0225,150.02246
7098.1484,7206.904,108.75537
6953.75,7154.888,201.13818
7042.7993,7087.746,44.946777
7021.5493,7032.7725,11.223145
7150.15,6986.126,164.02393
7068.65,6963.5146,105.135254
7196.099,6943.7944,252.30469
7156.4507,6943.1016,213.34912
7061.6494,6945.39,116.25928
7047.651,6938.1416,109.50928
7039.2505,6926.5947,112.65576
6999.9995,6913.53,86.46973
6890.9487,6896.767,5.8183594
6810.3,6867.914,57.614258
6616.6,6828.3794,211.7793
6352.2495,6766.7104,414.46094
6422.749,6673.153,250.40381
6313.15,6585.9336,272.7837
6268.6997,6498.1514,229.45166
6405.75,6415.746,9.996094
6145.149,6360.884,215.73486
5160.7007,6293.6426,1132.9419
4414.601,6119.176,1704.5747
4908.701,5841.5356,932.8345
4705.75,5610.384,904.6338
5052.149,5398.983,346.83398
4987.149,5259.9585,272.80957
5017.0493,5158.521,141.47168
4800.0005,5089.1494,289.14893
4875.9,5017.858,141.95801
4792.901,4963.9463,171.04541
4995.0005,4914.113,80.887695
4985.1484,4894.6104,90.538086
4971.8003,4888.135,83.66553
4866.4995,4887.045,20.54541
4687.2,4877.24,190.04004
4503.7495,4846.056,342.30664
4239.3,4790.3047,551.0049
4263.599,4702.648,439.04883
4468.65,4615.351,146.70117
4566.9004,4559.68,7.220215
4693.799,4533.12,160.67871
4683.999,4535.574,148.4248
4640.951,4548.6367,92.31445
4626.0493,4560.354,65.69531
4591.2,4569.149,22.05127
4543.651,4571.979,28.328125
4656.049,4567.0874,88.961426
4664.901,4571.882,93.01904
4636.251,4580.5137,55.737305
4598.7495,4586.722,12.027344
4486.051,4587.415,101.36426
4404.749,4573.6245,168.87549
4369.9995,4547.081,177.08154
4254.201,4514.665,260.46387
4119.2505,4470.9385,351.688
4380.8516,4413.4233,32.571777
4269.751,4385.353,115.60205
4068.8992,4359.1714,290.27222
4066.1,4316.1187,250.01855
3787.751,4271.711,483.95996
3812.0505,4201.7837,389.73315
3751.8003,4133.2324,381.43213
3587.6013,4066.145,478.5437
3730.0493,3990.1702,260.12085
3811.1995,3935.1448,123.94531
3806.7996,3902.7878,95.98828
4078.4011,3882.9587,195.44238
3989.0493,3899.8347,89.2146
3977.351,3919.4746,57.876465
3918.9497,3937.963,19.013184
3901.3503,3947.9092,46.558838
3900.7498,3951.6897,50.93994
3906.4995,3952.4084,45.908936
3962.901,3952.3044,10.596436
4026.0994,3957.8225,68.276855
4030.199,3971.4902,58.70874
4007.8499,3987.1438,20.706055
4013.0513,3999.6672,13.384033
4208.5503,4010.2166,198.33374
4248.35,4039.5188,208.8313
4285.35,4076.583,208.76709
4278.1514,4116.7183,161.4331
4323.651,4152.8086,170.84229
4372.8506,4188.161,184.68945
4607.601,4224.1494,383.45166
4576.0503,4281.362,294.68848
4620.4507,4336.4272,284.02344
4546.8496,4389.649,157.20068
4593.25,4427.973,165.27686
4718.349,4461.0938,257.25537
4649.599,4501.3687,148.23047
4562.101,4531.848,30.25293
4492.4507,4545.724,53.273438
4334.6494,4543.802,209.15234
4194.7007,4518.4526,323.75195
4147.25,4471.5957,324.3457
4133.951,4416.296,282.34473
4191.0996,4362.1714,171.07178
4216.2505,4320.677,104.42627
4245.551,4291.4785,45.927734
4367.1504,4273.9214,93.229004
4285.7,4276.314,9.38623
4189.4,4277.5933,88.19336
4094.251,4268.6777,174.42676
4062.7002,4246.865,184.16504
4041.1006,4219.102,178.00146
4150.501,4189.7217,39.220703
4067.301,4174.711,107.40991
4010.85,4157.9033,147.05322
4028.4495,4136.876,108.42651
3973.001,4118.643,145.64209
3958.851,4097.6035,138.75244
3928.9504,4076.6233,147.67285
3898.3997,4054.8936,156.4939
3907.5493,4032.2346,124.6853
3903.549,4012.8857,109.33667
3839.6506,3996.5962,156.94556
3917.5005,3976.7058,59.205322
4006.1997,3966.2322,39.96753
4006.599,3969.8518,36.747314
3951.9497,3978.68,26.730225
3868.3005,3983.0962,114.795654
3778.6013,3976.7317,198.13037
3645.4497,3957.4702,312.0205
3548.9011,3921.2122,372.31104
3474.5505,3872.263,397.7124
3541.0496,3815.973,274.92334
3471.6992,3770.1729,298.47363
3417.3003,3726.1365,308.83618
3206.649,3682.5964,475.9475
3251.3,3622.403,371.10303
3164.0002,3567.9758,403.9756
3151.5999,3512.48,360.88013
3281.8506,3462.0837,180.23315
3273.1501,3433.1646,160.0144
3352.4492,3414.8982,62.448975
