Date,Open,High,Low,Close,Adj Close,Volume
2009-01-29,1680,1698.900024,1642,1676.349976,1618.013184,936
2009-01-30,1650,1699.900024,1650,1688,1629.257813,588
2009-02-02,1660,1689,1621.150024,1654.449951,1596.875244,837
2009-02-03,1678.699951,1679.949951,1628,1643.75,1586.548218,940
2009-02-04,1663,1663,1622,1631.349976,1574.579346,550
2009-02-05,1679,1680,1601.199951,1640.199951,1583.121094,933
2009-02-06,1651,1669,1625,1653.25,1595.717163,599
2009-02-09,1670,1670,1611,1653.599976,1596.055176,844
2009-02-10,1668.900024,1689.949951,1650,1673.349976,1615.117432,1088
2009-02-11,1650,1670,1623.099976,1659.050049,1601.315186,564
2009-02-12,1658,1738,1641.5,1693.150024,1634.229004,1269
2009-02-13,1724.949951,1750,1662.25,1713.449951,1653.822388,1265
2009-02-16,1747.900024,1747.900024,1660.050049,1672.599976,1614.394409,549
2009-02-17,1661.050049,1669.800049,1620,1654,1596.441406,1018
2009-02-18,1650,1695,1625,1644.25,1587.030396,695
2009-02-19,1650,1695,1640,1652.199951,1594.703613,716
2009-02-20,1669.75,1669.75,1620,1632.900024,1576.075562,955
2009-02-24,1650,1650,1600,1620.75,1564.348145,595
2009-02-25,1645,1653,1610,1624.699951,1568.160645,742
2009-02-26,1625,1648,1602.400024,1639.150024,1582.107788,508
2009-02-27,1649.949951,1651,1625,1647.400024,1590.071167,555
2009-03-02,1651,1655,1620.25,1641.25,1584.134766,584
2009-03-03,1625,1630,1610,1614.900024,1558.702148,583
2009-03-04,1611,1647,1590,1595.949951,1540.411255,947
2009-03-05,1619,1620.050049,1535,1541.75,1488.097412,1470
2009-03-06,1525,1549.949951,1470,1535.800049,1495.938232,978
2009-03-09,1550,1550,1525,1535.949951,1496.084473,744
2009-03-12,1525,1549.949951,1525,1529.699951,1489.996826,474
2009-03-13,1549,1550,1500,1536.449951,1496.571777,1172
2009-03-16,1561.949951,1565,1533,1552.75,1512.448608,603
2009-03-17,1574.949951,1624.900024,1555,1595.849976,1554.430176,1146
2009-03-18,1600,1645.849976,1579.849976,1616.900024,1574.933594,1159
2009-03-19,1600.699951,1695,1600.699951,1632.75,1590.372192,1072
2009-03-20,1630,1631.5,1595.300049,1603.849976,1562.222412,284
2009-03-23,1620,1712,1607.5,1678.75,1635.178345,1177
2009-03-24,1700,1738.5,1626,1641.800049,1599.187134,2528
2009-03-25,1650,1665,1615,1637.849976,1595.339722,933
2009-03-26,1655,1685,1650,1678.75,1635.178345,707
2009-03-27,1693,1708,1658,1685,1641.265869,1495
2009-03-30,1695,1695,1650.5,1661.199951,1618.083374,478
2009-03-31,1698,1789,1650,1738.75,1693.620483,1736
2009-04-01,1795.949951,1850,1701,1820.75,1773.492798,2584
2009-04-02,1850,1950,1850,1926,1876.010986,2642
2009-04-06,1930.050049,2050,1910,1990.949951,1939.275269,2610
2009-04-08,1940,2089,1900,2051,1997.766846,2818
2009-04-09,2092,2092,2035,2046.849976,1993.724365,1805
2009-04-13,2097.949951,2350,2071,2240.850098,2182.689453,10757
2009-04-15,2240,2285,2200,2222.149902,2164.473633,3235
2009-04-16,2280,2280,2050,2093.449951,2039.115356,2659
2009-04-17,1990,2196,1990,2057.5,2004.097778,16280
2009-04-20,2134.75,2250,2030,2167.600098,2111.340088,4359
2009-04-21,2120,2350,2120,2264.199951,2205.432617,5606
2009-04-22,2285,2360,2211.149902,2244.399902,2186.14624,5049
2009-04-23,2202,2250,2160,2229.399902,2171.5354,2891
2009-04-24,2285.899902,2303,2210,2252.050049,2193.598389,1875
2009-04-27,2256,2315,2177.050049,2241.949951,2183.759766,3063
2009-04-28,2220,2298.949951,2180,2195.300049,2138.321533,1182
2009-04-29,2200,2315,2152.600098,2234,2176.01709,4061
2009-04-30,2210,2210,2210,2210,2152.638916,0
2009-05-04,2216.199951,2357.75,2216.199951,2301.25,2241.520752,4541
2009-05-05,2256.149902,2320,2256.149902,2279.75,2220.57959,1755
2009-05-06,2255,2379.699951,2210,2263,2204.263916,4871
2009-05-07,2290,2379.800049,2290,2350.449951,2289.444092,2401
2009-05-08,2301.100098,2379.800049,2301.100098,2326.25,2265.873047,1514
2009-05-11,2306,2366.949951,2263.100098,2275.5,2216.439941,1021
2009-05-12,2276.100098,2290,2205.25,2276.800049,2217.705322,1719
2009-05-13,2310,2350,2281.649902,2298.300049,2238.648438,3049
2009-05-14,2216,2395,2216,2359.600098,2298.357178,2216
2009-05-15,2360,2425,2345.050049,2357.050049,2295.873291,1640
2009-05-18,2589.949951,2589.949951,2589.949951,2589.949951,2522.72876,1
2009-05-19,2600,2750,2411,2488.149902,2423.569824,5775
2009-05-20,2360,2550,2360,2536.550049,2470.714844,1941
2009-05-21,2545.199951,2790,2532.050049,2701.300049,2631.187988,5655
2009-05-22,2600,2850,2600,2738.350098,2667.276611,3455
2009-05-25,2850,3497,2850,3280.75,3195.598633,24814
2009-05-26,3380,3500,3050,3105.800049,3025.188965,17111
2009-05-27,3340,3340,3154,3182.949951,3100.336914,4647
2009-05-28,3199,3245,3120,3139.550049,3058.063477,3411
2009-05-29,3200,3240,3100,3161.899902,3079.833496,4067
2009-06-01,3240,3410,3140,3370.199951,3282.727295,7446
2009-06-02,3385,3445,3175.5,3225.5,3141.782715,6626
2009-06-03,3300,3499,3225,3412.75,3324.173096,8510
2009-06-04,3400,3475,3381.050049,3432.300049,3343.215332,4149
2009-06-05,3390,3471,3350,3381.199951,3293.441406,2076
2009-06-08,3550,3675,3410,3465.699951,3375.748779,9592
2009-06-09,3450,3574,3400,3513.050049,3421.869873,5749
2009-06-10,3535,3660,3455,3484.399902,3393.963379,6287
2009-06-11,3598.5,3598.5,3441.050049,3495.899902,3405.164795,5177
2009-06-12,3480.050049,3547.949951,3380,3408.350098,3319.886475,3499
2009-06-15,3441.149902,3460,3301,3307.550049,3221.702393,1432
2009-06-16,3251,3460.5,3250,3409.850098,3321.348145,6339
2009-06-17,3601,3900,3400,3453.75,3364.108154,36864
2009-06-18,3375,3647.949951,3261,3369.949951,3282.483643,8349
2009-06-19,3496,3550,3325,3386.050049,3298.165771,7442
2009-06-22,3395,3449,3300,3319.350098,3233.196777,2883
2009-06-23,3250,3282,3205,3230,3146.166016,2555
2009-06-24,3270,3600,3225,3402.5,3314.188477,5394
2009-06-25,3500,3699.899902,3277,3306.649902,3220.825928,3059
2009-06-26,3305,3400,3300,3364.149902,3276.833496,2342
2009-06-29,3351,3394.699951,3325,3349.100098,3262.175049,1308
2009-06-30,3355,3407.699951,3309.5,3387.899902,3299.967285,3144
2009-07-01,3417.899902,3744.899902,3312,3648.699951,3553.998779,8698
2009-07-02,3801,4374,3588,3678.649902,3583.171387,42126
2009-07-03,3569.449951,3677,3569.449951,3601.050049,3507.585449,5561
2009-07-06,3640,3669,3330.149902,3379.800049,3292.077393,5480
2009-07-07,3433,3433,3311,3346,3259.155029,2721
2009-07-08,3233,3317,3209.699951,3236.699951,3152.691895,2560
2009-07-09,3220,3350,3215,3299.25,3213.618896,3156
2009-07-10,3380,3450,3230,3275.350098,3190.338867,5138
2009-07-13,3200,3247,3100.050049,3121.199951,3040.189941,2028
2009-07-14,3199.949951,3249.949951,3150.050049,3198.699951,3115.67749,2763
2009-07-15,3225,3325,3216.350098,3270.449951,3185.565674,5477
2009-07-16,3384,3384,3220,3245.449951,3161.2146,3180
2009-07-17,3300,3490,3241.050049,3395.800049,3307.662598,6585
2009-07-20,3444,3444,3364,3379.300049,3291.590088,3900
2009-07-21,3350,3439,3323.5,3381.600098,3293.831543,2438
2009-07-22,3425,3487,3378.050049,3395.399902,3307.272461,4173
2009-07-23,3405,3585,3400,3520.149902,3428.78418,7781
2009-07-24,3638,3857,3547,3819.800049,3720.657959,19734
2009-07-27,3850,4583.799805,3700.050049,4461.600098,4345.800781,74573
2009-07-28,4500,4950,4480,4648.600098,4527.946777,42655
2009-07-29,4595,4650,4351,4558.350098,4440.039551,19534
2009-07-30,4725,4958,4693,4721.850098,4599.29541,17940
2009-07-31,4840,4889.950195,4610,4640.799805,4520.347656,8379
2009-08-03,4450,4790,4450,4624.600098,4504.568848,4408
2009-08-04,4640,4895,4580.049805,4662.899902,4541.875,12469
2009-08-05,4760,4760,4617,4633.049805,4512.800781,3795
2009-08-06,4633.049805,4855,4615,4628.700195,4511.485352,11140
2009-08-07,4595,4641,4412,4455.950195,4343.10791,5736
2009-08-10,4500,4649.399902,4300,4323.350098,4213.867188,5346
2009-08-11,4300,4370,4126,4264.950195,4156.945313,5290
2009-08-12,4200,4315,4180,4224.399902,4117.422363,5462
2009-08-13,4329,4370,4260,4312.600098,4203.388672,4486
2009-08-14,4343,4346,4230,4256.049805,4148.271973,2828
2009-08-17,4250,4345,4205,4234.100098,4126.87793,5625
2009-08-18,4260,4294,4201.899902,4223.799805,4116.836426,3020
2009-08-19,4230,4265,4165.100098,4180.200195,4074.340332,2872
2009-08-20,4210,4450,4181,4302.850098,4193.885742,8567
2009-08-21,4300,4369,4210,4286.200195,4177.658203,4404
2009-08-24,4350,4460.600098,4290,4342.549805,4232.581055,6543
2009-08-25,4240,4360,4240,4307.5,4198.417969,2022
2009-08-26,4358,4358,4285,4312.200195,4202.999512,2660
2009-08-27,4307.700195,4349,4279.5,4292.200195,4183.506348,2798
2009-08-28,4275,4340,4230,4265.75,4157.724609,4433
2009-08-31,4220.049805,4395,4220.049805,4287.799805,4179.216309,5262
2009-09-01,4292,4319,4141,4191.149902,4085.014404,3777
2009-09-02,4230,4275,4151.549805,4240.850098,4133.455566,3144
2009-09-03,4250,4280,4130,4150.799805,4045.685059,4514
2009-09-04,4210,4480,4155,4380.950195,4270.009277,20315
2009-09-07,4450,4480,4282,4312.850098,4203.633301,11438
2009-09-08,4370,4480,4331.100098,4450.25,4337.553223,12981
2009-09-09,4500,5170,4425,4948.200195,4822.893066,54156
2009-09-10,5225.649902,5415,5082,5147.399902,5017.047852,46673
2009-09-11,5200,5360,4900.049805,5279.049805,5145.365234,27153
2009-09-14,5256,5525,5125,5347.200195,5211.787598,24543
2009-09-15,5380,5489.700195,5321,5360.450195,5224.70166,11840
2009-09-16,5400,5420,5250.049805,5283.799805,5149.994141,5390
2009-09-17,5349,5375,5202.049805,5217,5084.885254,7427
2009-09-18,5200.049805,5278,5186,5202.75,5070.998047,4732
2009-09-22,5260,5329.799805,5180,5196.899902,5065.296387,4723
2009-09-23,5255,5289,5160,5178.450195,5047.312012,3674
2009-09-24,5102,5740,4901,5669.350098,5525.781738,61278
2009-09-25,5690,5820,5475,5525,5385.087402,29981
2009-09-29,5565,5918,5540,5640.549805,5497.709961,39206
2009-09-30,5679.950195,5825,5650.100098,5746.450195,5600.930664,19828
2009-10-01,5700,5750,5610,5635.25,5492.545898,9594
2009-10-05,5600,5670,5400,5442.549805,5304.723145,8809
2009-10-06,5529,5793.299805,5420.5,5443.950195,5306.089355,10435
2009-10-07,5500,5729,5450,5484.649902,5345.758789,20647
2009-10-08,5594,5635,5460,5481.950195,5343.126953,7345
2009-10-09,5520,5620,5425,5476.75,5338.058105,10724
2009-10-12,5539,6030.200195,5514.049805,5933.450195,5783.193359,47132
2009-10-13,5962,5962,5962,5962,5811.019531,0
2009-10-14,6144.399902,6270,6033.049805,6089.049805,5934.853027,59036
2009-10-15,6152,6170,5941.100098,6011.399902,5859.169922,24682
2009-10-16,6000,6140,5999,6020.649902,5868.18457,10658
2009-10-20,6129,6370,6015,6302.5,6142.897461,41445
2009-10-21,6320,6349,6077,6106.200195,5951.567871,16594
2009-10-22,6134.399902,6169.899902,5893,5925.100098,5775.054199,12700
2009-10-23,6049.700195,6149,5711,5856.75,5708.434082,11409
2009-10-26,5919,5935,5731,5752.399902,5606.728516,9160
2009-10-27,5810,5810,5500,5511.75,5372.172363,10183
2009-10-28,5520,5550,5351,5425.149902,5287.765625,10307
2009-10-29,5300,5470,5300,5368.799805,5232.841309,8215
2009-10-30,5467.25,5513.799805,5205.350098,5289.850098,5155.891113,7428
2009-11-03,5250,5700,5122.100098,5534.299805,5394.149902,23310
2009-11-04,5599,5799,5440,5583.899902,5442.493164,21838
2009-11-05,5564.299805,5650,5530,5578.100098,5439.764648,19413
2009-11-06,5561.100098,6100,5561.100098,5983.850098,5835.45166,42397
2009-11-09,6114.399902,6168,5861,5995.600098,5846.911133,25716
2009-11-10,6023,6178,5851,5916.100098,5769.380371,14493
2009-11-11,5916.049805,6128.399902,5902,6015,5865.830078,14148
2009-11-12,6015.049805,6112.200195,5900.299805,5929.350098,5782.302734,10390
2009-11-13,5901,6219,5901,6134.399902,5982.26709,26553
2009-11-16,6199,6200,6025,6050.200195,5900.157715,13317
2009-11-17,6093.799805,6145,5960,5998.850098,5850.080566,9111
2009-11-18,6020,6094.950195,5999,6010.600098,5861.539063,6886
2009-11-19,6030,6075,5900,5907.149902,5760.65332,5656
2009-11-20,5920.450195,5980,5834.100098,5915.950195,5769.234863,7786
2009-11-23,5934.399902,6336,5934.399902,6168.149902,6015.181152,45683
2009-11-24,6274.399902,6335,6161,6188.299805,6034.832031,32457
2009-11-25,6244.399902,6244.399902,6035,6055.100098,5904.935547,12159
2009-11-26,6090,6145,6000,6015.950195,5866.754883,10733
2009-11-27,5950,5950,5760,5878.850098,5733.055664,12501
2009-11-30,5959,6015,5925.100098,5960.100098,5812.290527,7013
2009-12-01,6025,6125,5990,6076.75,5926.04834,14826
2009-12-02,6160,6169,6032.200195,6060.899902,5910.589844,8973
2009-12-03,6095,6099.799805,5990,6009.950195,5860.904297,3965
2009-12-04,6000,6085,5961.100098,6029.350098,5879.82373,7310
2009-12-07,6074.799805,6074.799805,5870,5883.149902,5737.248535,6711
2009-12-08,5866.350098,5963.299805,5805,5849.350098,5704.287598,6682
2009-12-09,5850,6050,5830,5899.200195,5752.900879,11094
2009-12-10,5974.399902,5974.399902,5880,5906.899902,5760.408691,5267
2009-12-11,5940,5966.350098,5815,5862.049805,5716.67334,5904
2009-12-14,5874.399902,6020,5840,5891.899902,5745.782715,9442
2009-12-15,5905,5944,5825,5848.799805,5703.751953,5514
2009-12-16,5890,5910,5810.200195,5842.5,5697.606934,5772
2009-12-17,5840,6425,5812,6363.25,6205.444336,71925
2009-12-18,6371.100098,6720,6242,6626.700195,6462.36084,117464
2009-12-21,6701,6890,6105,6168.149902,6015.181152,158414
2009-12-22,6188,6300,5970.049805,6133.950195,5981.830566,98870
2009-12-23,6150,6282,6075,6200.149902,6046.388184,41683
2009-12-24,6248,6295,6100.350098,6173.700195,6020.595703,28866
2009-12-29,6174.799805,6200,6001,6030.799805,5881.237305,20044
2009-12-30,6024,6169,6010,6068.649902,5918.147949,19390
2009-12-31,6098.799805,6170,6013.299805,6045.950195,5896.011719,9819
2010-01-04,6081,6215,6032,6142.950195,5990.605957,18735
2010-01-05,6200,6269,6150,6160.600098,6007.818359,17947
2010-01-06,6180,6198,6055,6090.399902,5939.359863,10735
2010-01-07,6249.899902,6371,6151,6216.200195,6062.040039,42206
2010-01-08,6243.299805,6294.399902,6150,6166.850098,6013.912598,11155
2010-01-11,6199,6252,6150,6158.600098,6005.869141,9387
2010-01-12,6194.399902,6194.399902,6060,6084.350098,5933.459961,7286
2010-01-13,6085,6145,6048,6107.100098,5955.645996,7550
2010-01-14,6167.799805,6485,6131.149902,6440.799805,6281.069824,59564
2010-01-15,6498.700195,6549.5,6380,6406.100098,6247.230957,28721
2010-01-18,6449.399902,6498.950195,6325,6370.450195,6212.465332,14071
2010-01-19,6382,6460,6275,6294.149902,6138.054688,10455
2010-01-20,6351,6352.850098,6150,6185,6031.61377,7790
2010-01-21,6185,6240,6090,6102.25,5950.916016,6884
2010-01-22,6110,6149,6010,6050.149902,5900.107422,10727
2010-01-25,6089.75,6120,6021,6042.350098,5892.500488,4312
2010-01-27,6059.899902,6117.799805,5555,5662.200195,5521.779785,16183
2010-01-28,5757,5919,5685.049805,5762.75,5619.834961,20888
2010-01-29,5705,5839,5700.899902,5802.950195,5659.036133,12640
2010-02-01,5794.399902,6124,5770,6057.25,5907.031738,15389
2010-02-02,6130,6225,5930,5965.149902,5817.21582,14177
2010-02-03,6039.399902,6082,5933.100098,5962.899902,5815.021973,9081
2010-02-04,5999,6068,5789,5813.299805,5669.130371,6897
2010-02-05,5700,5780,5650.5,5720.25,5578.38916,7849
2010-02-06,null,null,null,null,null,null
2010-02-08,5758,5850,5701,5819.149902,5674.836426,6318
2010-02-09,5820,6074,5795,6025.549805,5876.117676,17233
2010-02-10,6070,6080,5852.75,5901.899902,5755.53418,7965
2010-02-11,5950,5993.299805,5851,5876.850098,5731.104492,4374
2010-02-15,5965,5966.950195,5810,5841.799805,5696.923828,3584
2010-02-16,5880,5900,5770,5784.450195,5640.99707,6171
2010-02-17,5847.899902,5900,5810.049805,5829.600098,5685.027344,5082
2010-02-18,5829,5860,5770,5785.149902,5641.680664,3454
2010-02-19,5750,5789.950195,5710.100098,5744.299805,5601.841309,3497
2010-02-22,5799,5839,5715.149902,5745.700195,5603.20752,7669
2010-02-23,5730,5774.799805,5675,5696.200195,5554.936523,4301
2010-02-24,5680,5680,5600,5614.549805,5475.310059,3962
2010-02-25,5630.049805,5657,5600,5614.350098,5493.707031,2910
2010-02-26,5620,5765,5580,5659.600098,5537.983887,6567
2010-03-02,5739.950195,5865,5703,5817.899902,5692.883301,7724
2010-03-03,5850,5925,5830,5855.799805,5729.966797,4800
2010-03-04,5800,6350,5800,6287.350098,6152.245605,46654
2010-03-05,6300.200195,6329,6100,6121.200195,5989.666016,17971
2010-03-08,5297,6276,5297,6237.149902,6103.124023,17520
2010-03-09,6120,6418.700195,6120,6301.5,6166.09082,25306
2010-03-10,6276,6390,6251,6293.899902,6158.654297,11051
2010-03-11,6351,6351,6275,6318.850098,6183.068359,9858
2010-03-12,6338,6435,6290.100098,6358.799805,6222.161133,15994
2010-03-15,6394.399902,6394.399902,6230,6266.899902,6132.233887,7642
2010-03-16,6280,6539.850098,6251.149902,6501.850098,6362.135254,37466
2010-03-17,6535,6549,6338.299805,6369.399902,6232.531738,14127
2010-03-18,6370,7244.850098,6312.049805,7094.899902,6942.441406,140611
2010-03-19,7045,7125.450195,6825,7041.600098,6890.287598,98915
2010-03-22,6950,7298,6915,7184.850098,7030.459961,70534
2010-03-23,7200,7318,7110,7159.299805,7005.45752,29857
2010-03-25,7159.299805,7229,7036.100098,7087,6934.713379,18178
2010-03-26,7101,7160,6910,6964.649902,6814.989258,11594
2010-03-29,7015,7050,6805,6881.549805,6733.675781,10207
2010-03-30,6948,6974,6780,6800.299805,6654.172852,9641
2010-03-31,6845,6862,6760,6784.350098,6638.564941,7766
2010-04-01,6845,6968,6804,6899.5,6751.241699,15001
2010-04-05,6959.399902,7099,6887,6961.799805,6812.202148,19822
2010-04-06,6951,7019.399902,6870,6893,6744.879883,6628
2010-04-07,6939,7249,6900.549805,7209.75,7054.824219,61369
2010-04-08,7189.799805,7273.299805,7032,7068.25,6916.364258,22865
2010-04-09,7100,7199,7060,7086.5,6934.223633,10563
2010-04-12,7134.899902,7148,7011.100098,7045.399902,6894.004395,5539
2010-04-13,7074.399902,7360,7050.049805,7193.950195,7039.36377,28951
2010-04-15,7220,7274.399902,7078,7096.25,6943.763184,13081
2010-04-16,7070,7173,6985,7028.399902,6877.371094,11228
2010-04-19,6990,7060,6892,6999.399902,6848.991699,16621
2010-04-20,7000,7166.799805,7000,7066.700195,6914.84668,13562
2010-04-21,7088,7179,7050,7069.299805,6917.391113,9420
2010-04-22,7058,7149.799805,7020,7054.700195,6903.106934,7302
2010-04-23,7079.399902,7116.850098,7000.049805,7022.850098,6871.938965,5220
2010-04-26,7089.399902,7230.899902,7030,7119.350098,6966.367676,21598
2010-04-27,7135,7274,7126.200195,7194.950195,7040.342773,18797
2010-04-28,7144.399902,7185,7050,7064.149902,6912.352539,8570
2010-04-29,7153.299805,7264,7035.549805,7067.700195,6915.825684,36876
2010-04-30,7148.899902,7175,7065,7086.75,6934.468262,10062
2010-05-03,7049.399902,7123,6961,6979.950195,6829.962891,5694
2010-05-04,7060,7060,6845,6864.799805,6717.286621,8742
2010-05-05,6750.149902,6925,6725,6868.75,6721.152832,9120
2010-05-06,6918,6990.049805,6860,6928.200195,6779.325195,7930
2010-05-07,6899.899902,6920,6723,6762.399902,6617.085938,6642
2010-05-10,6800.049805,7001,6800.049805,6992.549805,6842.291992,6193
2010-05-11,6911.149902,7049,6790,7006.350098,6855.794922,6165
2010-05-12,7000,7138,6995,7003.350098,6852.859863,7026
2010-05-13,7066.100098,7188,7050,7127.299805,6974.144531,7630
2010-05-14,7095,7575,7095,7436.950195,7277.142578,45854
2010-05-17,7394.299805,7398,7200,7326.299805,7168.871582,12510
2010-05-18,7310,7612,7288,7402.350098,7243.285645,25913
2010-05-19,7350,7558,7261,7317.049805,7159.818359,14534
2010-05-20,7386.950195,7490,7307.549805,7325.799805,7168.379395,7889
2010-05-21,7300,7300,7160,7206.950195,7052.084961,6825
2010-05-24,7242,7352.799805,7234.25,7290.149902,7133.496582,5994
2010-05-25,7260,7350,7220,7311.899902,7154.779297,8411
2010-05-26,7330,7474,7280.100098,7321.5,7164.172363,5099
2010-05-27,7340.149902,7417.5,7320,7343.450195,7185.650879,3619
2010-05-28,7399,7431,7313,7378.450195,7219.898926,6308
2010-05-31,7450,7470,7276,7327.25,7169.798828,4348
2010-06-01,7327.5,7410,7190,7221.75,7066.566895,6065
2010-06-02,7265,7300,7202,7233.149902,7077.720703,2273
2010-06-03,7347,7347,7270.100098,7291.25,7134.571289,2837
2010-06-04,7320,7345,7251.100098,7280.899902,7124.443848,2979
2010-06-07,7100,7342,7100,7201.399902,7046.651855,5401
2010-06-08,7210,7424,7100,7306.299805,7149.299316,10943
2010-06-09,7233,7411,7233,7286.899902,7130.314941,4879
2010-06-10,7344,7410,7276,7296.600098,7139.807617,23324
2010-06-11,7370,7374,7240,7263.25,7107.174316,2971
2010-06-14,7349,7375,7285,7339.799805,7182.080078,4772
2010-06-15,7310,7940,7300,7630.049805,7466.093262,47743
2010-06-16,7649,7744,7435.5,7471.200195,7310.655273,12371
2010-06-17,7526,7625,7430,7518.950195,7357.379883,6927
2010-06-18,7578,7609,7385,7419.799805,7260.359375,7270
2010-06-21,7499,7775,7430,7580.799805,7417.900879,24927
2010-06-22,7456.100098,7769,7393.299805,7632.850098,7468.831055,21324
2010-06-23,7625,7830,7561.149902,7749.450195,7582.925781,23291
2010-06-24,7740,7949,7740,7856.299805,7687.480957,21131
2010-06-25,7829,7990,7661,7710.25,7544.568848,14902
2010-06-28,7720,7839.5,7666,7733.350098,7567.173828,7204
2010-06-29,7774.399902,7968,7705,7768.700195,7601.762695,27430
2010-06-30,7676,7820,7668,7748,7581.509277,7986
2010-07-01,7735,7815,7601,7699.950195,7534.489258,4693
2010-07-02,7780.899902,7930,7671,7867,7697.95166,17282
2010-07-05,7820,8040,7796,7838,7669.57373,9978
2010-07-06,7870,7909,7822.100098,7840.600098,7672.118164,4920
2010-07-07,7811,7910,7750,7771,7604.012695,7755
2010-07-08,7838.399902,7960.5,7800,7827.350098,7659.151855,24862
2010-07-09,7864.399902,7898,7760,7793.5,7626.030762,6939
2010-07-12,7835,7880,7775,7798.299805,7630.727539,3492
2010-07-13,7825,7949,7800,7839.350098,7670.894531,12055
2010-07-14,7898,7907.700195,7700,7746.600098,7580.13916,5351
2010-07-15,7755,7840,7750.100098,7758.899902,7592.172363,5322
2010-07-16,7790,7799.799805,7712.350098,7733.299805,7567.124512,2828
2010-07-19,7760,7769.700195,7670.049805,7709.549805,7543.885742,3072
2010-07-20,7720,7820,7681.25,7705.25,7539.677246,5048
2010-07-21,7760,7777,7690.049805,7713.25,7547.503418,3864
2010-07-22,7702,7860,7690,7738,7571.722168,6303
2010-07-23,7776,7797,7690,7710.100098,7544.42334,3765
2010-07-26,7767,7767,7630,7652.450195,7488.011719,2809
2010-07-27,7652,7798,7585,7690.600098,7525.341797,7887
2010-07-28,7749,7787.299805,7480,7505.649902,7344.365234,16021
2010-07-29,7405,7475,7300,7315.950195,7158.742676,6644
2010-07-30,7350,7441,7310.100098,7329.549805,7172.049316,4521
2010-08-02,7313.350098,7412,7286,7346.899902,7189.027344,4998
2010-08-03,7376.700195,7408,7285,7298.399902,7141.567871,3754
2010-08-04,7320,7360,7300.200195,7308.600098,7151.548828,2382
2010-08-05,7333,7769,7300.100098,7511.450195,7350.040527,16590
2010-08-06,7510,7650,7401.049805,7427.549805,7270.848145,9210
2010-08-09,7464.399902,7600,7430,7466.149902,7308.633301,6709
2010-08-10,7520,7540,7340,7380.149902,7224.449219,5005
2010-08-11,7351,7444.950195,7305.200195,7316.399902,7162.043945,2329
2010-08-12,7347.899902,7478,7301.100098,7364.799805,7209.42041,4855
2010-08-13,7366,7440,7334,7353.100098,7197.969727,2352
2010-08-16,7396,7410,7311.200195,7324.5,7169.97168,1867
2010-08-17,7321,7609.200195,7300,7463,7305.550293,12419
2010-08-18,7524,7695,7500.25,7617.25,7456.546387,17214
2010-08-19,7640,7690,7531,7574.549805,7414.745117,4256
2010-08-20,7579,7840,7520,7733.700195,7570.540039,27962
2010-08-23,7775,8300,7725,8162.5,7990.29248,77143
2010-08-24,8163,8220,7890,7941,7773.466309,17619
2010-08-25,7940,7976,7725,7745.700195,7582.285645,6637
2010-08-26,7765,8068,7765,7810.600098,7645.815918,14740
2010-08-27,7849,7945,7605,7682.850098,7520.762207,7440
2010-08-30,7750,7845,7625,7648.549805,7487.184082,6625
2010-08-31,7664.299805,7731,7535,7593.950195,7433.737305,4687
2010-09-01,7658,7740,7608,7649.850098,7488.458008,6279
2010-09-02,7725,8150,7650,8065.299805,7895.14209,40404
2010-09-03,8140,8865,7967,8661.25,8478.518555,106501
2010-09-06,8670,9250,8670,9073,8881.583008,91356
2010-09-07,9050,9218,8900,9012.5,8822.358398,53758
2010-09-08,9005,9420,8951.049805,9221.400391,9026.853516,59509
2010-09-09,9280,9370,9142,9172.5,8978.983398,15791
2010-09-13,9250,9439.799805,9178,9212.299805,9017.943359,19997
2010-09-14,9249.400391,9324,9080,9100.349609,8908.357422,13959
2010-09-15,9177.700195,9280,9050,9075.650391,8884.177734,14289
2010-09-16,9176.700195,9176.700195,8990,9013.549805,8823.387695,10593
2010-09-17,9123.950195,9170,8936,8971.900391,8782.617188,9464
2010-09-20,9047,9140,9001.099609,9016.799805,8826.570313,7280
2010-09-21,9089.700195,9108,8820,8888.200195,8700.682617,9045
2010-09-22,8860,8967.950195,8701.5,8764.549805,8579.638672,7342
2010-09-23,8835,8931,8670,8695.450195,8511.996094,10924
2010-09-24,8730,9020,8710.049805,8958.299805,8769.302734,24505
2010-09-27,8985,9050,8752.200195,8866.549805,8679.489258,13786
2010-09-28,8939,9115,8701,8874.25,8687.024414,18059
2010-09-29,8968.950195,8969,8770,8779.200195,8593.981445,6513
2010-09-30,8840,8840,8690,8759.450195,8574.650391,5262
2010-10-01,8819.950195,9120,8792.099609,9070.400391,8879.040039,17894
2010-10-04,9110.099609,9164,8925,8998.700195,8808.852539,9247
2010-10-05,9000,9065,8950,8961.950195,8772.874023,5348
2010-10-06,9040,9060,8933,8952.099609,8763.233398,2765
2010-10-07,8961,9080,8820,8853.849609,8667.054688,10681
2010-10-08,8907.700195,8907.700195,8750,8786.700195,8601.323242,3449
2010-10-11,8825,8886,8752,8779.900391,8594.664063,3053
2010-10-12,8799.950195,9560,8775,9321.450195,9124.790039,105006
2010-10-13,9315,9739,9290,9322.049805,9125.375977,63497
2010-10-14,9389,9522,9230.5,9285.25,9089.356445,17316
2010-10-15,9330,9450,9240,9304.650391,9108.344727,15086
2010-10-18,9305,9340,9190.200195,9223.5,9028.910156,6868
2010-10-19,9293,9555,9250,9373.200195,9175.447266,17922
