Train GT,Train preds,diff
988.65,971.88367,16.766357
976.89996,977.24005,0.3400879
972.4,979.26013,6.8601074
967.80005,978.17285,10.372803
956.45,974.92773,18.477722
949.6,968.53546,18.935486
947.95,960.9376,12.98761
919.2,954.6546,35.45459
936.19995,942.43567,6.235718
937.45,936.5061,0.9439087
925.7,934.69476,8.994751
952.65,931.552,21.098022
962.3,936.4303,25.86969
959.6,945.5356,14.064392
958.55,952.8974,5.652588
992.5,957.27277,35.227234
988.14996,969.316,18.833984
1013.89996,979.40643,34.49353
1000.35,993.73486,6.6151123
1027.3501,1001.2552,26.09491
1041.4,1012.42804,28.971985
1035.1499,1026.0222,9.127686
1020.05,1034.4332,14.38324
997.64996,1033.4982,35.848206
1001.65,1022.3812,20.731201
1010.2,1012.42816,2.2281494
998.5,1008.62897,10.128967
998.99994,1004.55615,5.5562134
987.25,1001.76904,14.519043
1007.9,996.6744,11.225647
1017.85004,998.5983,19.251709
1023.85004,1005.5216,18.32843
1044.95,1014.08203,30.86792
1039.15,1027.3142,11.835815
1049.65,1036.4246,13.225464
1069.2,1044.5614,24.63855
1055.6,1056.1516,0.55163574
1073.0499,1060.9692,12.080688
1059.0,1067.4371,8.437134
1040.3501,1067.8292,27.479126
1047.4501,1059.688,12.237915
1044.3999,1053.4086,9.008667
1049.4501,1048.8704,0.5797119
1081.65,1048.0369,33.61316
1081.7999,1059.2797,22.520264
1090.35,1071.5701,18.779907
1098.85,1083.1721,15.677856
1092.75,1093.6309,0.8808594
1082.0,1098.1809,16.180908
1096.25,1095.3088,0.9411621
1093.2,1095.452,2.2520752
1074.85,1095.6951,20.845093
1065.2999,1089.6329,24.333008
1105.05,1080.0123,25.03772
1105.7001,1085.6212,20.078857
1111.85,1095.3801,16.469849
1108.5499,1105.5596,2.9903564
1102.2001,1111.3801,9.180054
1079.8999,1111.3816,31.48169
1061.85,1101.514,39.664062
1054.7,1085.2251,30.525146
1030.5,1069.8151,39.315063
1032.9501,1051.979,19.02893
996.25,1039.9485,43.698486
1012.24994,1022.2116,9.96167
995.60004,1013.12646,17.526428
996.0499,1004.7516,8.70166
979.5,999.3612,19.861206
962.35,991.63605,29.286072
998.4,980.3244,18.075623
985.6,981.90454,3.6954346
988.80005,983.7379,5.062134
1011.15,986.146,25.004028
1005.9,994.82874,11.071289
1020.14996,1001.6334,18.51654
